Neighborhood,Year,Latitude,Longitude,Zillow_Value,Future_Prediction,Keras_Prediction,Missing_Forecast
Washington Park West,2000,39.7197735,-104.9841433,278306.0600883966,,,True
Washington Park West,2001,39.7197735,-104.9841433,316476.30328077986,,,True
Washington Park West,2002,39.7197735,-104.9841433,331768.4789488536,,,True
Washington Park West,2003,39.7197735,-104.9841433,336634.7074670832,,,True
Washington Park West,2004,39.7197735,-104.9841433,347705.39834193845,,,True
Washington Park West,2005,39.7197735,-104.9841433,371316.66371988197,,,True
Washington Park West,2006,39.7197735,-104.9841433,393801.83909343975,,,True
Washington Park West,2007,39.7197735,-104.9841433,402285.0615409641,,,True
Washington Park West,2008,39.7197735,-104.9841433,393905.1001471453,,,True
Washington Park West,2009,39.7197735,-104.9841433,382027.55602203024,,,True
Washington Park West,2010,39.7197735,-104.9841433,380420.89458825433,,,True
Washington Park West,2011,39.7197735,-104.9841433,375005.89082396496,,,True
Washington Park West,2012,39.7197735,-104.9841433,394317.4115837565,,,True
Washington Park West,2013,39.7197735,-104.9841433,441801.85604064906,,,True
Washington Park West,2014,39.7197735,-104.9841433,475042.7109352916,,,True
Washington Park West,2015,39.7197735,-104.9841433,524591.2832993284,,,True
Washington Park West,2016,39.7197735,-104.9841433,563613.2432841881,,,True
Washington Park West,2017,39.7197735,-104.9841433,598653.2009591028,,,True
Washington Park West,2018,39.7197735,-104.9841433,638301.1309323417,,,True
Washington Park West,2019,39.7197735,-104.9841433,664688.95411985,,,True
Washington Park West,2020,39.7197735,-104.9841433,696642.8378735569,,,True
Washington Park West,2021,39.7197735,-104.9841433,782462.4895510139,,,True
Washington Park West,2022,39.7197735,-104.9841433,882235.0181249256,,,True
Washington Park West,2023,39.7197735,-104.9841433,862449.7956837643,,,True
Washington Park West,2024,39.7197735,-104.9841433,870501.4364312976,853358.0,778804.0,False
Washington Park West,2025,39.7197735,-104.9841433,870188.0950010314,892729.0,803442.0,False
Washington Park West,2026,39.7197735,-104.9841433,,932425.0,828812.0,False
Washington Park West,2027,39.7197735,-104.9841433,,972154.0,856337.0,False
Washington Park West,2028,39.7197735,-104.9841433,,1012028.0,886548.0,False
Washington Park West,2029,39.7197735,-104.9841433,,1052490.0,919136.0,False
Washington Park West,2030,39.7197735,-104.9841433,,1093040.0,953478.0,False
Washington Park West,2031,39.7197735,-104.9841433,,1134066.0,988940.0,False
Washington Park West,2032,39.7197735,-104.9841433,,1175307.0,1024635.0,False
Washington Park West,2033,39.7197735,-104.9841433,,1216738.0,1060434.0,False
Washington Park West,2034,39.7197735,-104.9841433,,1258242.0,1096434.0,False
Washington Park West,2035,39.7197735,-104.9841433,,1299861.0,1132435.0,False
Wellshire,2000,39.6605299,-104.9500913,334546.3724977156,,,True
Wellshire,2001,39.6605299,-104.9500913,379477.3410364113,,,True
Wellshire,2002,39.6605299,-104.9500913,408407.5839173224,,,True
Wellshire,2003,39.6605299,-104.9500913,413805.4218254205,,,True
Wellshire,2004,39.6605299,-104.9500913,416019.51195666165,,,True
Wellshire,2005,39.6605299,-104.9500913,448879.70826915186,,,True
Wellshire,2006,39.6605299,-104.9500913,470459.81989947363,,,True
Wellshire,2007,39.6605299,-104.9500913,479610.4178629264,,,True
Wellshire,2008,39.6605299,-104.9500913,478372.00644563005,,,True
Wellshire,2009,39.6605299,-104.9500913,459811.6847457182,,,True
Wellshire,2010,39.6605299,-104.9500913,447827.1283539688,,,True
Wellshire,2011,39.6605299,-104.9500913,438842.76461457385,,,True
Wellshire,2012,39.6605299,-104.9500913,455943.61888739205,,,True
Wellshire,2013,39.6605299,-104.9500913,502973.5927657492,,,True
Wellshire,2014,39.6605299,-104.9500913,549566.8694100942,,,True
Wellshire,2015,39.6605299,-104.9500913,606385.7697650485,,,True
Wellshire,2016,39.6605299,-104.9500913,648869.6816970657,,,True
Wellshire,2017,39.6605299,-104.9500913,684241.1305099443,,,True
Wellshire,2018,39.6605299,-104.9500913,725480.0895288383,,,True
Wellshire,2019,39.6605299,-104.9500913,768513.9483139967,,,True
Wellshire,2020,39.6605299,-104.9500913,822395.3588567436,,,True
Wellshire,2021,39.6605299,-104.9500913,929058.7106902607,,,True
Wellshire,2022,39.6605299,-104.9500913,1086263.088109982,,,True
Wellshire,2023,39.6605299,-104.9500913,1099427.168200205,,,True
Wellshire,2024,39.6605299,-104.9500913,1124697.5965880593,986382.0,880153.0,False
Wellshire,2025,39.6605299,-104.9500913,1137442.3623443032,1025881.0,905918.0,False
Wellshire,2026,39.6605299,-104.9500913,,1065653.0,933833.0,False
Wellshire,2027,39.6605299,-104.9500913,,1105476.0,963940.0,False
Wellshire,2028,39.6605299,-104.9500913,,1145486.0,996463.0,False
Wellshire,2029,39.6605299,-104.9500913,,1185762.0,1031223.0,False
Wellshire,2030,39.6605299,-104.9500913,,1226036.0,1066747.0,False
Wellshire,2031,39.6605299,-104.9500913,,1266311.0,1102682.0,False
Wellshire,2032,39.6605299,-104.9500913,,1306821.0,1138684.0,False
Wellshire,2033,39.6605299,-104.9500913,,1347568.0,1174684.0,False
Wellshire,2034,39.6605299,-104.9500913,,1388438.0,1210685.0,False
Wellshire,2035,39.6605299,-104.9500913,,1429408.0,1246686.0,False
West Colfax,2000,39.7400933,-105.0392024,152859.19983415646,,,True
West Colfax,2001,39.7400933,-105.0392024,177499.10773306235,,,True
West Colfax,2002,39.7400933,-105.0392024,192759.55794297144,,,True
West Colfax,2003,39.7400933,-105.0392024,199989.8556102462,,,True
West Colfax,2004,39.7400933,-105.0392024,204628.19441039077,,,True
West Colfax,2005,39.7400933,-105.0392024,206722.13822008573,,,True
West Colfax,2006,39.7400933,-105.0392024,211231.9584706845,,,True
West Colfax,2007,39.7400933,-105.0392024,206363.54910734933,,,True
West Colfax,2008,39.7400933,-105.0392024,199138.1814482739,,,True
West Colfax,2009,39.7400933,-105.0392024,193995.34980621372,,,True
West Colfax,2010,39.7400933,-105.0392024,202983.0825114184,,,True
West Colfax,2011,39.7400933,-105.0392024,195804.1170416062,,,True
West Colfax,2012,39.7400933,-105.0392024,211675.4620504383,,,True
West Colfax,2013,39.7400933,-105.0392024,242292.95697063243,,,True
West Colfax,2014,39.7400933,-105.0392024,278195.5861007084,,,True
West Colfax,2015,39.7400933,-105.0392024,348197.7205664969,,,True
West Colfax,2016,39.7400933,-105.0392024,405490.1857663788,,,True
West Colfax,2017,39.7400933,-105.0392024,447759.54743526183,,,True
West Colfax,2018,39.7400933,-105.0392024,488246.5040475503,,,True
West Colfax,2019,39.7400933,-105.0392024,521999.3033672114,,,True
West Colfax,2020,39.7400933,-105.0392024,552310.7340423417,,,True
West Colfax,2021,39.7400933,-105.0392024,627302.7940762619,,,True
West Colfax,2022,39.7400933,-105.0392024,718245.520930787,,,True
West Colfax,2023,39.7400933,-105.0392024,692065.6608337475,,,True
West Colfax,2024,39.7400933,-105.0392024,683301.1446973548,689059.0,570259.0,False
West Colfax,2025,39.7400933,-105.0392024,670108.7946441548,729740.0,592017.0,False
West Colfax,2026,39.7400933,-105.0392024,,770584.0,615438.0,False
West Colfax,2027,39.7400933,-105.0392024,,811473.0,640802.0,False
West Colfax,2028,39.7400933,-105.0392024,,852363.0,668872.0,False
West Colfax,2029,39.7400933,-105.0392024,,893252.0,698816.0,False
West Colfax,2030,39.7400933,-105.0392024,,934142.0,731179.0,False
West Colfax,2031,39.7400933,-105.0392024,,975371.0,765485.0,False
West Colfax,2032,39.7400933,-105.0392024,,1016863.0,801117.0,False
West Colfax,2033,39.7400933,-105.0392024,,1058354.0,837118.0,False
West Colfax,2034,39.7400933,-105.0392024,,1099901.0,873119.0,False
West Colfax,2035,39.7400933,-105.0392024,,1141870.0,909120.0,False
West Highland,2000,39.7644656,-105.039271,224155.4465244284,,,True
West Highland,2001,39.7644656,-105.039271,263110.01843277254,,,True
West Highland,2002,39.7644656,-105.039271,279236.2077651028,,,True
West Highland,2003,39.7644656,-105.039271,282905.1685491334,,,True
West Highland,2004,39.7644656,-105.039271,287317.08177301724,,,True
West Highland,2005,39.7644656,-105.039271,304304.6958953365,,,True
West Highland,2006,39.7644656,-105.039271,318581.88160311093,,,True
West Highland,2007,39.7644656,-105.039271,329017.4309642303,,,True
West Highland,2008,39.7644656,-105.039271,327967.9831780893,,,True
West Highland,2009,39.7644656,-105.039271,326915.5167140875,,,True
West Highland,2010,39.7644656,-105.039271,333636.2879377333,,,True
West Highland,2011,39.7644656,-105.039271,328852.28563683666,,,True
West Highland,2012,39.7644656,-105.039271,341087.96877187054,,,True
West Highland,2013,39.7644656,-105.039271,381671.07010309765,,,True
West Highland,2014,39.7644656,-105.039271,414787.20419185585,,,True
West Highland,2015,39.7644656,-105.039271,464278.53751081,,,True
West Highland,2016,39.7644656,-105.039271,502293.5776052095,,,True
West Highland,2017,39.7644656,-105.039271,538036.0996965779,,,True
West Highland,2018,39.7644656,-105.039271,574774.0942569847,,,True
West Highland,2019,39.7644656,-105.039271,601689.6680485697,,,True
West Highland,2020,39.7644656,-105.039271,638676.4896086981,,,True
West Highland,2021,39.7644656,-105.039271,725037.0235815984,,,True
West Highland,2022,39.7644656,-105.039271,821612.2086814818,,,True
West Highland,2023,39.7644656,-105.039271,803990.5076279143,,,True
West Highland,2024,39.7644656,-105.039271,803055.7783303704,781753.0,677656.0,False
West Highland,2025,39.7644656,-105.039271,795268.3857673791,820615.0,698227.0,False
West Highland,2026,39.7644656,-105.039271,,859691.0,720191.0,False
West Highland,2027,39.7644656,-105.039271,,899174.0,743296.0,False
West Highland,2028,39.7644656,-105.039271,,938891.0,768276.0,False
West Highland,2029,39.7644656,-105.039271,,978726.0,794105.0,False
West Highland,2030,39.7644656,-105.039271,,1018830.0,820711.0,False
West Highland,2031,39.7644656,-105.039271,,1059622.0,848917.0,False
West Highland,2032,39.7644656,-105.039271,,1100568.0,879338.0,False
West Highland,2033,39.7644656,-105.039271,,1141749.0,911780.0,False
West Highland,2034,39.7644656,-105.039271,,1183168.0,945677.0,False
West Highland,2035,39.7644656,-105.039271,,1224992.0,980685.0,False
Westwood,2000,39.7041929,-105.0391743,98131.1822479866,,,True
Westwood,2001,39.7041929,-105.0391743,113849.60436261451,,,True
Westwood,2002,39.7041929,-105.0391743,122900.53594301589,,,True
Westwood,2003,39.7041929,-105.0391743,126229.84274859936,,,True
Westwood,2004,39.7041929,-105.0391743,127411.55737697154,,,True
Westwood,2005,39.7041929,-105.0391743,127681.01657142228,,,True
Westwood,2006,39.7041929,-105.0391743,127307.33670824149,,,True
Westwood,2007,39.7041929,-105.0391743,122191.18225153483,,,True
Westwood,2008,39.7041929,-105.0391743,102956.34954593291,,,True
Westwood,2009,39.7041929,-105.0391743,92635.0020762655,,,True
Westwood,2010,39.7041929,-105.0391743,95439.10057846928,,,True
Westwood,2011,39.7041929,-105.0391743,91320.35365843459,,,True
Westwood,2012,39.7041929,-105.0391743,97543.0592062965,,,True
Westwood,2013,39.7041929,-105.0391743,117974.08015135601,,,True
Westwood,2014,39.7041929,-105.0391743,138204.04040216067,,,True
Westwood,2015,39.7041929,-105.0391743,169065.04327655464,,,True
Westwood,2016,39.7041929,-105.0391743,206441.56683017247,,,True
Westwood,2017,39.7041929,-105.0391743,237422.56662558788,,,True
Westwood,2018,39.7041929,-105.0391743,266765.9675141726,,,True
Westwood,2019,39.7041929,-105.0391743,286201.2642281695,,,True
Westwood,2020,39.7041929,-105.0391743,302407.8635156653,,,True
Westwood,2021,39.7041929,-105.0391743,344197.89936882927,,,True
Westwood,2022,39.7041929,-105.0391743,387229.7843918758,,,True
Westwood,2023,39.7041929,-105.0391743,381397.61402755906,,,True
Westwood,2024,39.7041929,-105.0391743,382660.4735666966,415534.0,364929.0,False
Westwood,2025,39.7041929,-105.0391743,376626.67004306056,449109.0,383231.0,False
Westwood,2026,39.7041929,-105.0391743,,486395.0,402605.0,False
Westwood,2027,39.7041929,-105.0391743,,526261.0,423429.0,False
Westwood,2028,39.7041929,-105.0391743,,566574.0,445741.0,False
Westwood,2029,39.7041929,-105.0391743,,607431.0,469697.0,False
Westwood,2030,39.7041929,-105.0391743,,648353.0,494960.0,False
Westwood,2031,39.7041929,-105.0391743,,689398.0,521097.0,False
Westwood,2032,39.7041929,-105.0391743,,730655.0,549321.0,False
Westwood,2033,39.7041929,-105.0391743,,771916.0,579546.0,False
Westwood,2034,39.7041929,-105.0391743,,813259.0,612391.0,False
Westwood,2035,39.7041929,-105.0391743,,854658.0,646547.0,False
Whittier,2000,39.756363,-104.9665584,173756.12610768047,,,True
Whittier,2001,39.756363,-104.9665584,206220.0873293511,,,True
Whittier,2002,39.756363,-104.9665584,228992.6879359612,,,True
Whittier,2003,39.756363,-104.9665584,231258.41674088067,,,True
Whittier,2004,39.756363,-104.9665584,240980.02762134952,,,True
Whittier,2005,39.756363,-104.9665584,254810.5464848138,,,True
Whittier,2006,39.756363,-104.9665584,266797.83210741536,,,True
Whittier,2007,39.756363,-104.9665584,272079.1344358648,,,True
Whittier,2008,39.756363,-104.9665584,264170.0043322991,,,True
Whittier,2009,39.756363,-104.9665584,260509.94430815522,,,True
Whittier,2010,39.756363,-104.9665584,257626.10728003064,,,True
Whittier,2011,39.756363,-104.9665584,251048.02454923218,,,True
Whittier,2012,39.756363,-104.9665584,256316.03726280993,,,True
Whittier,2013,39.756363,-104.9665584,295141.6279028994,,,True
Whittier,2014,39.756363,-104.9665584,335171.51858487003,,,True
Whittier,2015,39.756363,-104.9665584,392288.9038509874,,,True
Whittier,2016,39.756363,-104.9665584,434579.08656532434,,,True
Whittier,2017,39.756363,-104.9665584,468286.07508841204,,,True
Whittier,2018,39.756363,-104.9665584,504368.15011156513,,,True
Whittier,2019,39.756363,-104.9665584,529138.1473560871,,,True
Whittier,2020,39.756363,-104.9665584,555173.9308054688,,,True
Whittier,2021,39.756363,-104.9665584,631036.6488093424,,,True
Whittier,2022,39.756363,-104.9665584,702986.2626065258,,,True
Whittier,2023,39.756363,-104.9665584,685235.0544492666,,,True
Whittier,2024,39.756363,-104.9665584,678584.2456168787,689449.0,576097.0,False
Whittier,2025,39.756363,-104.9665584,668692.4549014885,727533.0,595511.0,False
Whittier,2026,39.756363,-104.9665584,,767393.0,616756.0,False
Whittier,2027,39.756363,-104.9665584,,807387.0,639540.0,False
Whittier,2028,39.756363,-104.9665584,,847525.0,663732.0,False
Whittier,2029,39.756363,-104.9665584,,887662.0,690278.0,False
Whittier,2030,39.756363,-104.9665584,,927800.0,719832.0,False
Whittier,2031,39.756363,-104.9665584,,968313.0,753016.0,False
Whittier,2032,39.756363,-104.9665584,,1009204.0,788173.0,False
Whittier,2033,39.756363,-104.9665584,,1050479.0,824174.0,False
Whittier,2034,39.756363,-104.9665584,,1091759.0,860175.0,False
Whittier,2035,39.756363,-104.9665584,,1133137.0,896176.0,False
